target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C155445,1,,,,NC(=O)C1CCNC1,CC(C(=O)O)c1ccccc1,CC(C(=O)N1CCC(C(N)=O)C1)c1ccccc1,Amidation,,
C155457,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccccc1Br,NC(=O)C1CCN(C(=O)Cc2ccccc2Br)C1,Amidation,,
C147007,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)C1CCOc2ccc(F)cc21,NC(=O)C1(NC(=O)C2CCOc3ccc(F)cc32)CCCNC1,Amidation,,
C147008,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)C1CCOc2ccc(F)cc21,NC(=O)C1(N)CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,Amidation,,
C155490,1,,,,NC(=O)C1CCNC1,O=C(O)C(F)c1ccccc1,NC(=O)C1CCN(C(=O)C(F)c2ccccc2)C1,Amidation,,
C155491,1,,,,NC(=O)C1CCNC1,O=C(O)C(Br)c1ccccc1,NC(=O)C1CCN(C(=O)C(Br)c2ccccc2)C1,Amidation,,
C155496,1,,,,NC(=O)C1CCNC1,Nc1ccccc1CC(=O)O,NC(=O)C1CCN(C(=O)Cc2ccccc2N)C1,Amidation,,
C155497,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccccc1O,NC(=O)C1CCN(C(=O)Cc2ccccc2O)C1,Amidation,,
C155500,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccccc1I,NC(=O)C1CCN(C(=O)Cc2ccccc2I)C1,Amidation,,
C155503,1,,,,CC(C(=O)O)c1ccccc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)C(C)c2ccccc2)C1,Amidation,,
C155538,1,,,,O=C(O)C(F)c1ccccc1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)C(F)c2ccccc2)C1,Amidation,,
C155576,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cc(Br)ccc1Cl,NC(=O)C1CCN(C(=O)Cc2cc(Br)ccc2Cl)C1,Amidation,,
C155578,1,,,,O=C(O)C(Br)c1ccccc1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)C(Br)c2ccccc2)C1,Amidation,,
C155591,1,,,,O=C(O)Cc1ccc(O)cc1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2ccc(O)cc2)C1,Amidation,,
C155592,1,,,,O=C(O)Cc1ccc(O)cc1,NNC(=O)C1CCNC1,O=C(Cc1ccc(O)cc1)NNC(=O)C1CCNC1,Amidation,,
C155599,1,,,,O=C(O)C(Br)c1ccccc1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)C(Br)c3ccccc3)CC12,Amidation,,
C155604,1,,,,O=C(O)C(Br)c1ccccc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)C(Br)c2ccccc2)C1,Amidation,,
C155609,1,,,,CC1CNCC1C(N)=O,O=C(O)C(Br)c1ccccc1,CC1CN(C(=O)C(Br)c2ccccc2)CC1C(N)=O,Amidation,,
C155617,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(F)c(Br)c1,NC(=O)C1CCN(C(=O)Cc2ccc(F)c(Br)c2)C1,Amidation,,
C155621,1,,,,O=C(O)C(Br)c1ccccc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)C(Br)c2ccccc2)C1,Amidation,,
C155623,1,,,,O=C(O)C(Br)c1ccccc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)C(Br)c2ccccc2)C1,Amidation,,
C155625,1,,,,O=C(O)C(F)c1ccccc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)C(F)c2ccccc2)C1,Amidation,,
C155665,1,,,,O=C(O)Cc1ccc(Br)cc1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C155667,1,,,,O=C(O)Cc1ccc(Br)cc1,NNC(=O)C1CCNC1,O=C(Cc1ccc(Br)cc1)NNC(=O)C1CCNC1,Amidation,,
C155678,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(O)c(O)c1,NC(=O)C1CCN(C(=O)Cc2ccc(O)c(O)c2)C1,Amidation,,
C155702,1,,,,O=C(O)C(F)c1ccccc1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)C(F)c3ccccc3)CC12,Amidation,,
C155705,1,,,,O=C(O)C(F)c1ccccc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)C(F)c2ccccc2)C1,Amidation,,
C155707,1,,,,O=C(O)C(F)c1ccccc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)C(F)c2ccccc2)C1,Amidation,,
C155710,1,,,,CC1CNCC1C(N)=O,O=C(O)C(F)c1ccccc1,CC1CN(C(=O)C(F)c2ccccc2)CC1C(N)=O,Amidation,,
C155712,1,,,,O=C(O)C(F)c1ccccc1,NNC(=O)C1CCNC1,O=C(NNC(=O)C(F)c1ccccc1)C1CCNC1,Amidation,,
C155714,1,,,,O=C(O)C(F)c1ccccc1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)C(F)c2ccccc2)C1,Amidation,,
C155723,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cc(F)ccc1Br,NC(=O)C1CCN(C(=O)Cc2cc(F)ccc2Br)C1,Amidation,,
C155724,1,,,,NC(=O)C1CCNC1,Nc1cccc(CC(=O)O)c1N,NC(=O)C1CCN(C(=O)Cc2cccc(N)c2N)C1,Amidation,,
C155752,1,,,,O=C(O)C(=O)c1ccccc1,O=C1NCC2CNCC12,O=C(C(=O)N1CC2CNC(=O)C2C1)c1ccccc1,Amidation,,
C155755,1,,,,O=C(O)C(=O)c1ccccc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)C(=O)c2ccccc2)C1,Amidation,,
C155757,1,,,,O=C(O)C(=O)c1ccccc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)C(=O)c2ccccc2)C1,Amidation,,
C155761,1,,,,CC1CNCC1C(N)=O,O=C(O)C(=O)c1ccccc1,CC1CN(C(=O)C(=O)c2ccccc2)CC1C(N)=O,Amidation,,
C155762,1,,,,O=C(O)C(=O)c1ccccc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)C(=O)c2ccccc2)C1,Amidation,,
C155765,1,,,,CC(C(=O)O)c1ccccc1,NC(=O)C1(O)CCNC1,CC(C(=O)N1CCC(O)(C(N)=O)C1)c1ccccc1,Amidation,,
C155767,1,,,,O=C(O)C(=O)c1ccccc1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)C(=O)c2ccccc2)C1,Amidation,,
C155780,1,,,,O=C(O)Cc1cccc(Br)c1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C155787,1,,,,O=C(O)C(=O)c1ccccc1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)C(=O)c2ccccc2)C1,Amidation,,
C155788,1,,,,O=C(O)C(=O)c1ccccc1,NNC(=O)C1CCNC1,O=C(NNC(=O)C1CCNC1)C(=O)c1ccccc1,Amidation,,
C155800,1,,,,O=C(O)Cc1ccc(Br)cc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C155804,1,,,,CC(C(=O)O)c1ccccc1,NNC(=O)C1CCNC1,CC(C(=O)N1CCC(C(=O)NN)C1)c1ccccc1,Amidation,,
C139910,1,,,,NCCc1cocn1,O=C(O)C1CCc2cc(F)ccc21,O=C(NCCc1cocn1)C1CCc2cc(F)ccc21,Amidation,,
C155815,1,,,,CC(C(=O)O)c1ccccc1,O=C1NCC2CNCC12,CC(C(=O)N1CC2CNC(=O)C2C1)c1ccccc1,Amidation,,
C155819,1,,,,O=C(O)Cc1ccc(Br)cc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C155830,1,,,,CC(C(=O)O)c1ccccc1,NC(=O)C1(F)CCNC1,CC(C(=O)N1CCC(F)(C(N)=O)C1)c1ccccc1,Amidation,,
C155832,1,,,,CC1CNCC1C(N)=O,CC(C(=O)O)c1ccccc1,CC(C(=O)N1CC(C)C(C(N)=O)C1)c1ccccc1,Amidation,,
C155833,1,,,,O=C(O)Cc1ccc(Br)cc1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C155837,1,,,,O=C(O)Cc1ccc(Br)cc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C139945,1,,,,NCCc1cocn1,O=C(O)C1CCc2cccc(O)c21,O=C(NCCc1cocn1)C1CCc2cccc(O)c21,Amidation,,
C155841,1,,,,CC(C(=O)O)c1ccccc1,CC1(C(N)=O)CCNC1,CC(C(=O)N1CCC(C)(C(N)=O)C1)c1ccccc1,Amidation,,
C155842,1,,,,CC1CNCC1C(N)=O,O=C(O)Cc1ccc(Br)cc1,CC1CN(C(=O)Cc2ccc(Br)cc2)CC1C(N)=O,Amidation,,
C139959,1,,,,NCCc1cocn1,NC1CC(C(=O)O)c2ccccc21,NC1CC(C(=O)NCCc2cocn2)c2ccccc21,Amidation,,
C155848,1,,,,NC(=O)C1CCNC1,NC(C(=O)O)c1ccc(O)cc1,NC(=O)C1CCN(C(=O)C(N)c2ccc(O)cc2)C1,Amidation,,
C155849,1,,,,NC(=O)C1CCNC1,O=C(O)C(=O)c1ccc(F)cc1,NC(=O)C1CCN(C(=O)C(=O)c2ccc(F)cc2)C1,Amidation,,
C139965,1,,,,NCCc1cocn1,CC1(C(=O)O)CCc2ccccc21,CC1(C(=O)NCCc2cocn2)CCc2ccccc21,Amidation,,
C139967,1,,,,NCCc1cocn1,Cc1ccc2c(c1)CCC2C(=O)O,Cc1ccc2c(c1)CCC2C(=O)NCCc1cocn1,Amidation,,
C139969,1,,,,NCCc1cocn1,O=C(O)C1CCc2c(Cl)cccc21,O=C(NCCc1cocn1)C1CCc2c(Cl)cccc21,Amidation,,
C139973,1,,,,NCCc1cocn1,O=C(O)C1CCc2cc(Cl)ccc21,O=C(NCCc1cocn1)C1CCc2cc(Cl)ccc21,Amidation,,
C139975,1,,,,NCCc1cocn1,O=C(O)C1CCc2cccc(F)c21,O=C(NCCc1cocn1)C1CCc2cccc(F)c21,Amidation,,
C139976,1,,,,NCCc1cocn1,O=C(O)C1CCc2cccc(Br)c21,O=C(NCCc1cocn1)C1CCc2cccc(Br)c21,Amidation,,
C155857,1,,,,O=C(O)Cc1ccc(S)cc1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2ccc(S)cc2)C1,Amidation,,
C139978,1,,,,NCCc1cocn1,O=C(O)C1CCc2ccc(Cl)cc21,O=C(NCCc1cocn1)C1CCc2ccc(Cl)cc21,Amidation,,
C139980,1,,,,NCCc1cocn1,O=C(O)C1CCc2cccc(Cl)c21,O=C(NCCc1cocn1)C1CCc2cccc(Cl)c21,Amidation,,
C139982,1,,,,NCCc1cocn1,O=C(O)C1CCc2ccc(Br)cc21,O=C(NCCc1cocn1)C1CCc2ccc(Br)cc21,Amidation,,
C139984,1,,,,NCCc1cocn1,O=C(O)C1CCc2c(Br)cccc21,O=C(NCCc1cocn1)C1CCc2c(Br)cccc21,Amidation,,
C139990,1,,,,NCCc1cocn1,Cc1ccc2c(c1)C(C(=O)O)CC2,Cc1ccc2c(c1)C(C(=O)NCCc1cocn1)CC2,Amidation,,
C139998,1,,,,NCCc1cocn1,O=C1CC(C(=O)O)c2ccccc21,O=C1CC(C(=O)NCCc2cocn2)c2ccccc21,Amidation,,
C140000,1,,,,NCCc1cocn1,O=C(O)C1CCc2cc(Br)ccc21,O=C(NCCc1cocn1)C1CCc2cc(Br)ccc21,Amidation,,
C155869,1,,,,O=C(O)C(Br)c1ccccc1,NNC(=O)C1CCNC1,O=C(NNC(=O)C(Br)c1ccccc1)C1CCNC1,Amidation,,
C155870,1,,,,O=C(O)Cc1ccc(O)cc1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)Cc3ccc(O)cc3)CC12,Amidation,,
C140006,1,,,,O=C(O)C1CCc2ccccc21,Cc1ocnc1CCN,Cc1ocnc1CCNC(=O)C1CCc2ccccc21,Amidation,,
C155873,1,,,,O=C(O)Cc1ccc(O)cc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2ccc(O)cc2)C1,Amidation,,
C155875,1,,,,O=C(O)Cc1ccc(O)cc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2ccc(O)cc2)C1,Amidation,,
C155878,1,,,,CC1CNCC1C(N)=O,O=C(O)Cc1ccc(O)cc1,CC1CN(C(=O)Cc2ccc(O)cc2)CC1C(N)=O,Amidation,,
C155880,1,,,,O=C(O)Cc1ccc(O)cc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2ccc(O)cc2)C1,Amidation,,
C140015,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2ccccc21,CC(Cc1cocn1)NC(=O)C1CCc2ccccc21,Amidation,,
C131594,1,,,,ClCc1nc(Cl)cc(Cl)n1,CC(=O)Nc1cc(N)ccc1O,CC(=O)Nc1cc(N)ccc1Oc1cc(Cl)nc(CCl)n1,Williamson_ether_synthesis,,
C155884,1,,,,O=C(O)Cc1ccc(O)cc1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)Cc2ccc(O)cc2)C1,Amidation,,
C140021,1,,,,O=C(O)C1CCc2ccccc21,Cc1nc(CCN)co1,Cc1nc(CCNC(=O)C2CCc3ccccc32)co1,Amidation,,
C155887,1,,,,O=C(O)Cc1ccc(Br)cc1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)Cc3ccc(Br)cc3)CC12,Amidation,,
C140025,1,,,,Cc1nc(CCN)co1,O=C(O)C1CCc2cc(Cl)ccc21,Cc1nc(CCNC(=O)C2CCc3cc(Cl)ccc32)co1,Amidation,,
C155892,1,,,,O=C(O)Cc1ccc(S)cc1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)Cc3ccc(S)cc3)CC12,Amidation,,
C140030,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2cc(Cl)ccc21,CC(Cc1cocn1)NC(=O)C1CCc2cc(Cl)ccc21,Amidation,,
C155897,1,,,,O=C(O)Cc1cccc(Br)c1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C140033,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2cc(Cl)ccc21,Cc1ocnc1CCNC(=O)C1CCc2cc(Cl)ccc21,Amidation,,
C155901,1,,,,O=C(O)Cc1cccc(Br)c1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C155903,1,,,,CC1CNCC1C(N)=O,O=C(O)Cc1cccc(Br)c1,CC1CN(C(=O)Cc2cccc(Br)c2)CC1C(N)=O,Amidation,,
C155906,1,,,,O=C(O)Cc1cccc(Br)c1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C140043,1,,,,Cc1nc(CCN)co1,O=C(O)C1CCc2cc(Br)ccc21,Cc1nc(CCNC(=O)C2CCc3cc(Br)ccc32)co1,Amidation,,
C155908,1,,,,O=C(O)Cc1cccc(Br)c1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C155911,1,,,,O=C(O)Cc1cccc(Br)c1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)Cc3cccc(Br)c3)CC12,Amidation,,
C140047,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2cc(Br)ccc21,CC(Cc1cocn1)NC(=O)C1CCc2cc(Br)ccc21,Amidation,,
C155919,1,,,,O=C(O)Cc1ccc(S)cc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2ccc(S)cc2)C1,Amidation,,
C155921,1,,,,O=C(O)Cc1ccc(S)cc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2ccc(S)cc2)C1,Amidation,,
C140058,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2cc(Br)ccc21,Cc1ocnc1CCNC(=O)C1CCc2cc(Br)ccc21,Amidation,,
C155924,1,,,,CC1CNCC1C(N)=O,O=C(O)Cc1ccc(S)cc1,CC1CN(C(=O)Cc2ccc(S)cc2)CC1C(N)=O,Amidation,,
C131626,1,,,,ClCc1nc(Cl)cc(Cl)n1,CC(=O)Nc1cc(N)ccc1O,CC(=O)Nc1cc(N)ccc1OCc1nc(Cl)cc(Cl)n1,Williamson_ether_synthesis,,
C155926,1,,,,O=C(O)Cc1ccc(S)cc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2ccc(S)cc2)C1,Amidation,,
C140063,1,,,,Cc1nc(CCN)co1,Cc1ccc2c(c1)CCC2C(=O)O,Cc1ccc2c(c1)CCC2C(=O)NCCc1coc(C)n1,Amidation,,
C155930,1,,,,O=C(O)Cc1ccc(S)cc1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)Cc2ccc(S)cc2)C1,Amidation,,
C140067,1,,,,CC(N)Cc1cocn1,Cc1ccc2c(c1)CCC2C(=O)O,Cc1ccc2c(c1)CCC2C(=O)NC(C)Cc1cocn1,Amidation,,
C140069,1,,,,Cc1ocnc1CCN,Cc1ccc2c(c1)CCC2C(=O)O,Cc1ccc2c(c1)CCC2C(=O)NCCc1ncoc1C,Amidation,,
C155935,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cc(Br)ccc1O,NC(=O)C1CCN(C(=O)Cc2cc(Br)ccc2O)C1,Amidation,,
C155953,1,,,,Cc1ccc(CC(=O)O)cc1,NC(=O)C1(O)CCNC1,Cc1ccc(CC(=O)N2CCC(O)(C(N)=O)C2)cc1,Amidation,,
C140089,1,,,,Cc1nc(CCN)co1,O=C(O)C1CCc2c(Cl)cccc21,Cc1nc(CCNC(=O)C2CCc3c(Cl)cccc32)co1,Amidation,,
C155957,1,,,,Cc1ccc(CC(=O)O)cc1,NC(=O)C1(F)CCNC1,Cc1ccc(CC(=O)N2CCC(F)(C(N)=O)C2)cc1,Amidation,,
C140093,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2c(Cl)cccc21,CC(Cc1cocn1)NC(=O)C1CCc2c(Cl)cccc21,Amidation,,
C155959,1,,,,CC1CNCC1C(N)=O,Cc1ccc(CC(=O)O)cc1,Cc1ccc(CC(=O)N2CC(C)C(C(N)=O)C2)cc1,Amidation,,
C124220,1,,,,NCCc1cocn1,O=C(O)C1CCc2ccccc21,O=C(NCCc1cocn1)C1CCc2ccccc21,Amidation,,
C124230,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1ccccn1,NC(=O)C1CCCN(C(=O)Cc2ccccn2)C1,Amidation,,
C124231,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCOc2ccccc21,NC(=O)C1CCCN(C(=O)C2CCOc3ccccc32)C1,Amidation,,
C124232,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1ccn[nH]1,NC(=O)C1CCCN(C(=O)Cc2ccn[nH]2)C1,Amidation,,
C140095,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2c(Cl)cccc21,Cc1ocnc1CCNC(=O)C1CCc2c(Cl)cccc21,Amidation,,
C124236,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2ccccc21,NC(=O)C1CCCN(C(=O)C2CCc3ccccc32)C1,Amidation,,
C140116,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2ccc(Br)cc21,Cc1ocnc1CCNC(=O)C1CCc2ccc(Br)cc21,Amidation,,
C124243,1,,,,NC(=O)C1CCCNC1,O=C(O)C(Br)c1ccccc1,NC(=O)C1CCCN(C(=O)C(Br)c2ccccc2)C1,Amidation,,
C124245,1,,,,NC(=O)C1CCCNC1,NC(C(=O)O)c1ccccc1,NC(=O)C1CCCN(C(=O)C(N)c2ccccc2)C1,Amidation,,
C140120,1,,,,Cc1nc(CCN)co1,O=C(O)C1CCc2cccc(Cl)c21,Cc1nc(CCNC(=O)C2CCc3cccc(Cl)c32)co1,Amidation,,
C124248,1,,,,O=C1NC2CNCC1C2,NC(C(=O)O)c1ccccc1,NC(C(=O)N1CC2CC(C1)C(=O)N2)c1ccccc1,Amidation,,
C155987,1,,,,Cc1ccc(CC(=O)O)cc1,CC1(C(N)=O)CCNC1,Cc1ccc(CC(=O)N2CCC(C)(C(N)=O)C2)cc1,Amidation,,
C124250,1,,,,O=C1NC2CNCC1C2,O=C(O)C(Br)c1ccccc1,O=C1NC2CC1CN(C(=O)C(Br)c1ccccc1)C2,Amidation,,
C140124,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2cccc(Cl)c21,CC(Cc1cocn1)NC(=O)C1CCc2cccc(Cl)c21,Amidation,,
C155988,1,,,,O=C(O)Cc1cccc(O)c1,NNC(=O)C1CCNC1,O=C(Cc1cccc(O)c1)NNC(=O)C1CCNC1,Amidation,,
C124255,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1cccc(Br)c1,NC(=O)C1CCCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C140128,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2ccc(Br)cc21,CC(Cc1cocn1)NC(=O)C1CCc2ccc(Br)cc21,Amidation,,
C140131,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2c(Br)cccc21,CC(Cc1cocn1)NC(=O)C1CCc2c(Br)cccc21,Amidation,,
C140133,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2c(Br)cccc21,Cc1ocnc1CCNC(=O)C1CCc2c(Br)cccc21,Amidation,,
C124265,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1ccc(Br)cc1,NC(=O)C1CCCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C156006,1,,,,O=C(O)Cc1cccc(I)c1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)Cc3cccc(I)c3)CC12,Amidation,,
C156009,1,,,,O=C(O)Cc1cccc(I)c1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C140146,1,,,,Cc1nc(CCN)co1,O=C(O)C1CCc2ccc(Br)cc21,Cc1nc(CCNC(=O)C2CCc3ccc(Br)cc32)co1,Amidation,,
C140149,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2cccc(Cl)c21,Cc1ocnc1CCNC(=O)C1CCc2cccc(Cl)c21,Amidation,,
C156015,1,,,,Cc1ccc(CC(=O)O)cc1,O=C1NCC2CNCC12,Cc1ccc(CC(=O)N2CC3CNC(=O)C3C2)cc1,Amidation,,
C124288,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1cccc(Cl)c1,NC(=O)C1CCCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C124289,1,,,,O=C(O)C(Cl)c1ccccc1,NC(=O)C1CCCNC1,NC(=O)C1CCCN(C(=O)C(Cl)c2ccccc2)C1,Amidation,,
C156024,1,,,,O=C(O)Cc1ccccc1O,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2ccccc2O)C1,Amidation,,
C140159,1,,,,O=C(O)C1CCc2cccc(Br)c21,Cc1nc(CCN)co1,Cc1nc(CCNC(=O)C2CCc3cccc(Br)c32)co1,Amidation,,
C124295,1,,,,O=C(O)C(Cl)c1ccccc1,O=C1NC2CNCC1C2,O=C1NC2CC1CN(C(=O)C(Cl)c1ccccc1)C2,Amidation,,
C156028,1,,,,Cc1ccc(CC(=O)O)cc1,NNC(=O)C1CCNC1,Cc1ccc(CC(=O)NNC(=O)C2CCNC2)cc1,Amidation,,
C124298,1,,,,NC(=O)C1CCCNC1,O=C(O)C1Cc2ccccc21,NC(=O)C1CCCN(C(=O)C2Cc3ccccc32)C1,Amidation,,
C140163,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2cccc(Br)c21,CC(Cc1cocn1)NC(=O)C1CCc2cccc(Br)c21,Amidation,,
C124300,1,,,,O=C1NC2CNCC1C2,O=C(O)C1Cc2ccccc21,O=C1NC2CC1CN(C(=O)C1Cc3ccccc31)C2,Amidation,,
C140165,1,,,,O=C(O)C1CCc2cccc(Br)c21,Cc1ocnc1CCN,Cc1ocnc1CCNC(=O)C1CCc2cccc(Br)c21,Amidation,,
C124303,1,,,,NC(=O)C1CCCNC1,C=C(C(=O)O)c1ccccc1,C=C(C(=O)N1CCCC(C(N)=O)C1)c1ccccc1,Amidation,,
C156035,1,,,,Cc1ccc(CC(=O)O)cc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2ccc(C)cc2)C1,Amidation,,
C156036,1,,,,O=C(O)Cc1cccc(I)c1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C124315,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1ccccc1Cl,NC(=O)C1CCCN(C(=O)Cc2ccccc2Cl)C1,Amidation,,
C156042,1,,,,O=C(O)Cc1ccc(I)cc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2ccc(I)cc2)C1,Amidation,,
C156044,1,,,,CC1CNCC1C(N)=O,O=C(O)Cc1ccc(I)cc1,CC1CN(C(=O)Cc2ccc(I)cc2)CC1C(N)=O,Amidation,,
C156047,1,,,,O=C(O)Cc1ccc(I)cc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2ccc(I)cc2)C1,Amidation,,
C124324,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1ccc(Cl)cc1,NC(=O)C1CCCN(C(=O)Cc2ccc(Cl)cc2)C1,Amidation,,
C156049,1,,,,O=C(O)Cc1ccc(I)cc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2ccc(I)cc2)C1,Amidation,,
C140186,1,,,,Cc1nc(CCN)co1,O=C(O)C1CCc2ccc(Cl)cc21,Cc1nc(CCNC(=O)C2CCc3ccc(Cl)cc32)co1,Amidation,,
C124328,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1ccccc1Br,NC(=O)C1CCCN(C(=O)Cc2ccccc2Br)C1,Amidation,,
C156053,1,,,,Cc1ccccc1CC(=O)O,NNC(=O)C1CCNC1,Cc1ccccc1CC(=O)N1CCC(C(=O)NN)C1,Amidation,,
C156054,1,,,,Cc1ccccc1CC(=O)O,NNC(=O)C1CCNC1,Cc1ccccc1CC(=O)NNC(=O)C1CCNC1,Amidation,,
C140190,1,,,,CC(N)Cc1cocn1,O=C(O)C1CCc2ccc(Cl)cc21,CC(Cc1cocn1)NC(=O)C1CCc2ccc(Cl)cc21,Amidation,,
C140192,1,,,,Cc1ocnc1CCN,O=C(O)C1CCc2ccc(Cl)cc21,Cc1ocnc1CCNC(=O)C1CCc2ccc(Cl)cc21,Amidation,,
C124337,1,,,,NC(=O)C1CCCNC1,Cc1ccccc1CC(=O)O,Cc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
